node_id,0,1
i7466,0.056052346,0.053722903
i60,0.0031624865,0.037700284
i40625,0.20479825,0.15080114
i42752,0.31101418,0.8426013
i38365,0.16074155,0.9594722
i46656,0.34329334,0.053722903
i27233,0.13620502,0.15362865
i270,0.018102508,0.09048068
i37997,0.15670665,0.15362865
i15215,0.07121047,0.053722903
i66349,0.85081786,0.15362865
i65729,0.84253,0.15362865
i40645,0.20697927,0.76437324
i48221,0.34482005,0.053722903
i73920,0.99967283,0.15362865
i69486,0.9415485,0.91046184
i67604,0.8873501,0.15362865
i36611,0.15441658,0.15362865
i196,0.013195202,0.5862394
i12984,0.06346783,0.053722903
i29350,0.14492911,0.15362865
i17008,0.073500544,0.053722903
i45780,0.3429662,0.053722903
i20085,0.12649946,0.15362865
i55014,0.35343513,0.053722903
i71117,0.9948746,0.15362865
i5251,0.048418757,0.053722903
i23378,0.13118866,0.15362865
i36113,0.15387131,0.15362865
i44325,0.3423119,0.053722903
i69969,0.9742639,0.2554194
i18312,0.12420938,0.15362865
i64838,0.8328244,0.15362865
i41056,0.22279172,0.15362865
i7509,0.056161396,0.053722903
i14940,0.07088332,0.053722903
i9888,0.05921483,0.053722903
i50032,0.34700108,0.053722903
i16922,0.0733915,0.053722903
i28388,0.13838604,0.15362865
i67629,0.8873501,0.15362865
i64898,0.8329335,0.15362865
i45568,0.34285715,0.053722903
i39595,0.20218103,0.15362865
i51215,0.34852782,0.053722903
i21356,0.12780806,0.15362865
i30997,0.14776444,0.15362865
i36951,0.15517993,0.15362865
i25664,0.13424209,0.15362865
i62471,0.7779716,0.6060321
i18471,0.12442748,0.15362865
i62079,0.75321704,0.52497643
i43946,0.34220284,0.053722903
i4298,0.047328245,0.053722903
i35013,0.15288986,0.15362865
i36245,0.15398037,0.15362865
i2440,0.03805889,0.053722903
i36681,0.15463468,0.15362865
i15675,0.07175572,0.053722903
i42650,0.3029444,0.34213006
i50597,0.34776446,0.053722903
i38906,0.20130861,0.15362865
i73204,0.9984733,0.15362865
i55313,0.35376227,0.053722903
i23491,0.13129771,0.15362865
i35595,0.15332606,0.15362865
i47304,0.3436205,0.053722903
i66995,0.8861505,0.15362865
i3632,0.046564884,0.053722903
i73268,0.99858236,0.15362865
i33330,0.15125409,0.15362865
i5402,0.04863686,0.053722903
i13131,0.06368593,0.053722903
i33613,0.1514722,0.15362865
i67688,0.8873501,0.15362865
i50963,0.34820065,0.053722903
i73183,0.9984733,0.15362865
i67051,0.88658667,0.15362865
i49032,0.34580153,0.053722903
i10862,0.060414396,0.053722903
i64237,0.8314068,0.15362865
i55694,0.35430753,0.053722903
i34571,0.15256271,0.15362865
i60514,0.6304253,0.15362865
i12691,0.06303162,0.053722903
i51302,0.34863687,0.053722903
i61754,0.7272628,0.8378888
i62752,0.79923666,0.15080114
i65932,0.8440567,0.15362865
i21684,0.12835333,0.15362865
i42491,0.29912758,0.70216775
i65736,0.84253,0.15362865
i40925,0.21177754,0.80678606
i21821,0.12846237,0.15362865
i23200,0.13097055,0.15362865
i13905,0.06455834,0.053722903
i61748,0.7269357,0.3496701
i50076,0.34711015,0.053722903
i43876,0.34220284,0.053722903
i22198,0.12944384,0.15362865
i40337,0.20283534,0.15362865
i25937,0.13456924,0.15362865
i20577,0.12704471,0.15362865
i36774,0.15485278,0.15362865
i71218,0.9949836,0.15362865
i27792,0.13707742,0.15362865
i26209,0.1348964,0.15362865
i5899,0.049291167,0.053722903
i11185,0.0608506,0.053722903
i19696,0.1259542,0.15362865
i63769,0.8306434,0.15362865
i7584,0.056270447,0.053722903
i4117,0.04711014,0.053722903
i24520,0.13238822,0.15362865
i9235,0.05834242,0.053722903
i59919,0.5768811,0.70216775
i67404,0.8871319,0.15362865
i69161,0.9160305,0.8114986
i48406,0.34503818,0.053722903
i854,0.035986915,0.053722903
i67519,0.887241,0.15362865
i57382,0.45354417,0.42318568
i34698,0.15267175,0.15362865
i73324,0.99880046,0.15362865
i5509,0.04874591,0.053722903
i32001,0.14918211,0.15362865
i66665,0.8619411,0.15362865
i40544,0.20305343,0.15362865
i26463,0.13522355,0.15362865
i4571,0.0476554,0.053722903
i44182,0.3423119,0.053722903
i11256,0.060959652,0.053722903
i38378,0.16215922,0.9594722
i40463,0.20294438,0.15362865
i63949,0.8310796,0.15362865
i24195,0.13206106,0.15362865
i25254,0.13369684,0.15362865
i14133,0.06477644,0.053722903
i35786,0.15354417,0.15362865
i51288,0.34863687,0.053722903
i37412,0.15594329,0.15362865
i11900,0.062159214,0.053722903
i66916,0.88146126,0.39019793
i49736,0.34667394,0.053722903
i35865,0.15365322,0.15362865
i52130,0.34972736,0.053722903
i61718,0.72431844,0.535344
i25627,0.13424209,0.15362865
i61911,0.7390404,0.92742693
i56213,0.3697928,0.53628653
i30024,0.14580153,0.15362865
i68410,0.8895311,0.15362865
i20889,0.12737186,0.15362865
i64120,0.8311887,0.15362865
i8049,0.056815702,0.053722903
i37855,0.1565976,0.15362865
i50226,0.34732825,0.053722903
i8975,0.05801527,0.053722903
i54479,0.35278082,0.053722903
i36359,0.15408942,0.15362865
i49917,0.34689203,0.053722903
i25593,0.13413304,0.15362865
i66587,0.85376227,0.15362865
i45790,0.3429662,0.053722903
i39572,0.20218103,0.15362865
i51673,0.34907305,0.053722903
i54370,0.3525627,0.053722903
i49308,0.34612867,0.053722903
i546,0.03555071,0.053722903
i1896,0.037295528,0.053722903
i58808,0.51941115,0.34213006
i64678,0.8327154,0.15362865
i61736,0.72606325,0.535344
i34657,0.15267175,0.15362865
i9519,0.058778625,0.053722903
i62431,0.77589965,0.31573987
i44668,0.34252998,0.053722903
i59447,0.5431843,0.9604147
i44546,0.34242094,0.053722903
i40123,0.20239913,0.15362865
i29346,0.14492911,0.15362865
i42492,0.29912758,0.70216775
i58437,0.5054526,0.46936852
i47074,0.34351146,0.053722903
i45024,0.34263903,0.053722903
i13315,0.06390403,0.053722903
i26274,0.13500546,0.15362865
i12807,0.06324973,0.053722903
i44805,0.34252998,0.053722903
i51613,0.34907305,0.053722903
i28482,0.13849509,0.15362865
i22613,0.13009815,0.15362865
i38911,0.20130861,0.15362865
i42500,0.29923666,0.70216775
i3956,0.04689204,0.053722903
i56045,0.35550708,0.053722903
i47619,0.34372956,0.053722903
i62180,0.7581243,0.70688033
i8394,0.057251908,0.053722903
i58030,0.49160305,0.34213006
i68576,0.88974917,0.15362865
i10101,0.059541985,0.053722903
i61094,0.6671756,0.15362865
i35597,0.15332606,0.15362865
i63568,0.8304253,0.15362865
i73079,0.9982552,0.15362865
i73678,0.9993457,0.15362865
i25908,0.13456924,0.15362865
i6404,0.05463468,0.053722903
i4348,0.047437295,0.053722903
i56571,0.40218103,0.15362865
i8266,0.057033807,0.053722903
i51410,0.34885496,0.053722903
i31916,0.14907306,0.15362865
i57852,0.4845147,0.8001885
i56088,0.35823336,0.13572101
i48396,0.34503818,0.053722903
i61225,0.680807,0.15362865
i69389,0.9334787,0.68426013
i26672,0.13544166,0.15362865
i51521,0.348964,0.053722903
i749,0.03587786,0.053722903
i25665,0.13424209,0.15362865
i15669,0.07175572,0.053722903
i54795,0.35310796,0.053722903
i66859,0.87655395,0.05843544
i7237,0.05583424,0.053722903
i29011,0.13947655,0.15362865
i50833,0.3480916,0.053722903
i17853,0.09236641,0.70216775
i60347,0.6140676,0.15362865
i41975,0.28004363,0.34213006
i29252,0.14492911,0.15362865
i22262,0.12955289,0.15362865
i15115,0.07110142,0.053722903
i67636,0.8873501,0.15362865
i53435,0.35136315,0.053722903
i17594,0.082006544,0.7012253
i29916,0.14569248,0.15362865
i42391,0.29640132,0.70216775
i10832,0.060414396,0.053722903
i7252,0.05583424,0.053722903
i34756,0.15267175,0.15362865
i15934,0.07208288,0.053722903
i28883,0.1391494,0.15362865
i73855,0.99967283,0.15362865
i55448,0.35398036,0.053722903
i57560,0.46586695,0.16399623
i11778,0.06161396,0.053722903
i34477,0.15245365,0.15362865
i60552,0.63249725,0.15362865
i26355,0.13500546,0.15362865
i54214,0.3523446,0.053722903
i66782,0.87306434,0.91046184
i42922,0.3257361,0.4005655
i41626,0.26772082,0.33553252
i25466,0.134024,0.15362865
i53521,0.3514722,0.053722903
i65701,0.84253,0.15362865
i24171,0.13206106,0.15362865
i15110,0.07110142,0.053722903
i29535,0.14525627,0.15362865
i69612,0.94994545,0.63807726
i22813,0.1304253,0.15362865
i23890,0.13173391,0.15362865
i17032,0.073500544,0.053722903
i17664,0.08473282,0.40245053
i46633,0.34329334,0.053722903
i53078,0.35092694,0.053722903
i27167,0.13620502,0.15362865
i35747,0.15354417,0.15362865
i60367,0.6161396,0.15362865
i53151,0.35103598,0.053722903
i64465,0.83227915,0.15362865
i48657,0.34525627,0.053722903
i30043,0.14580153,0.15362865
i543,0.03555071,0.053722903
i45497,0.34285715,0.053722903
i9037,0.05812432,0.053722903
i42664,0.3029444,0.34213006
i33118,0.15049073,0.15362865
i53058,0.35092694,0.053722903
i31455,0.14830971,0.15362865
i30472,0.146783,0.15362865
i1469,0.036750272,0.053722903
i39125,0.20152672,0.15362865
i33635,0.1514722,0.15362865
i41140,0.22977099,0.15362865
i14467,0.06521265,0.053722903
i66610,0.85605234,0.15080114
i61141,0.672301,0.13572101
i22647,0.1302072,0.15362865
i40758,0.20817885,0.27049953
i52366,0.3499455,0.053722903
i64963,0.8329335,0.15362865
i70855,0.99432933,0.15362865
i56753,0.42006543,0.4948162
i19892,0.12606324,0.15362865
i52168,0.34972736,0.053722903
i9000,0.05801527,0.053722903
i70980,0.9946565,0.15362865
i13598,0.06412214,0.053722903
i61159,0.6742639,0.15362865
i55853,0.35452563,0.053722903
i70986,0.9947655,0.15362865
i29254,0.14492911,0.15362865
i42585,0.3029444,0.34213006
i90,0.0045801527,0.5485391
i48912,0.34558344,0.053722903
i56294,0.37709925,0.42884073
i1590,0.036968376,0.053722903
i1531,0.036859322,0.053722903
i68610,0.88974917,0.15362865
i71688,0.99563795,0.15362865
i46721,0.3434024,0.053722903
i35438,0.15321702,0.15362865
i68358,0.889422,0.15362865
i19644,0.1257361,0.15362865
i896,0.035986915,0.053722903
i70887,0.99432933,0.15362865
i20771,0.12726282,0.15362865
i20492,0.12693566,0.15362865
i25973,0.13456924,0.15362865
i73207,0.9984733,0.15362865
i495,0.03555071,0.053722903
i34491,0.15245365,0.15362865
i30818,0.1476554,0.15362865
i54246,0.35245365,0.053722903
i50812,0.34798256,0.053722903
i20467,0.12693566,0.15362865
i23766,0.13162486,0.15362865
i7393,0.05594329,0.053722903
i35219,0.15299891,0.15362865
i62433,0.77589965,0.31573987
i52274,0.3498364,0.053722903
i34277,0.1521265,0.15362865
i62464,0.77742636,0.7389255
i58225,0.50141764,0.1998115
i27197,0.13620502,0.15362865
i43442,0.33991277,0.053722903
i24233,0.13217013,0.15362865
i22464,0.12998909,0.15362865
i56364,0.382988,0.6522149
i25225,0.13369684,0.15362865
i49604,0.34645584,0.053722903
i33334,0.15125409,0.15362865
i71079,0.9947655,0.15362865
i15264,0.07131952,0.053722903
i61765,0.72780806,0.71159285
i43919,0.34220284,0.053722903
i30401,0.14667393,0.15362865
i60124,0.59312975,0.92742693
i62326,0.7713195,0.5862394
i56163,0.36521265,0.4929312
i2189,0.037731733,0.053722903
i50381,0.3474373,0.053722903
i21046,0.12758997,0.15362865
i35850,0.15365322,0.15362865
i65540,0.84176666,0.15362865
i5236,0.048418757,0.053722903
i1860,0.037295528,0.053722903
i31319,0.14820066,0.15362865
i7635,0.056270447,0.053722903
i55583,0.3541985,0.053722903
i59603,0.5512541,0.5862394
i48909,0.34558344,0.053722903
i38980,0.20130861,0.15362865
i72898,0.99781895,0.15362865
i60310,0.61014175,0.15362865
i36721,0.15463468,0.15362865
i5680,0.048964012,0.053722903
i40448,0.20294438,0.15362865
i9094,0.05812432,0.053722903
i26121,0.1346783,0.15362865
i46373,0.3431843,0.053722903
i15465,0.07153762,0.053722903
i45836,0.3429662,0.053722903
i33943,0.15179935,0.15362865
i68223,0.889313,0.15362865
i47689,0.34416577,0.053722903
i3824,0.04678299,0.053722903
i72975,0.9981461,0.15362865
i42020,0.2818975,0.70216775
i61730,0.725409,0.065975495
i15549,0.071646675,0.053722903
i26290,0.13500546,0.15362865
i39681,0.20229007,0.15362865
i187,0.012322792,0.82186615
i63667,0.8306434,0.15362865
i72493,0.9970556,0.15362865
i55490,0.35398036,0.053722903
i5918,0.049291167,0.053722903
i14389,0.0651036,0.053722903
i41736,0.2747001,0.12346843
i41947,0.28004363,0.34213006
i23221,0.13097055,0.15362865
i55926,0.35452563,0.053722903
i4446,0.047546346,0.053722903
i61405,0.6981461,0.13572101
i54781,0.35310796,0.053722903
i56178,0.36652127,0.92742693
i24438,0.13238822,0.15362865
i24255,0.13217013,0.15362865
i12506,0.06281352,0.053722903
i27771,0.13696837,0.15362865
i38702,0.19225736,0.8001885
i31277,0.1480916,0.15362865
i36878,0.15507089,0.15362865
i49420,0.34623772,0.053722903
i30218,0.14612868,0.15362865
i22734,0.1304253,0.15362865
i51311,0.34863687,0.053722903
i38836,0.20098147,0.15362865
i42222,0.29334787,0.70216775
i1233,0.03642312,0.053722903
i33565,0.1514722,0.15362865
i2919,0.038604144,0.053722903
i23733,0.13162486,0.15362865
i73244,0.9984733,0.15362865
i30975,0.14776444,0.15362865
i11982,0.062268265,0.053722903
i53022,0.3508179,0.053722903
i64525,0.83227915,0.15362865
i7925,0.0565976,0.053722903
i20606,0.12704471,0.15362865
i55976,0.35463467,0.053722903
i37662,0.15637949,0.15362865
i67799,0.8876772,0.15362865
i25713,0.13424209,0.15362865
i19742,0.1259542,0.15362865
i69939,0.972301,0.32893497
i43458,0.34002182,0.053722903
i14177,0.0648855,0.053722903
i50135,0.3472192,0.053722903
i73,0.003816794,0.81526864
i3699,0.046564884,0.053722903
i15645,0.07175572,0.053722903
i5692,0.048964012,0.053722903
i51205,0.34852782,0.053722903
i51657,0.34907305,0.053722903
i26714,0.13544166,0.15362865
i35842,0.15365322,0.15362865
i68968,0.906434,0.34213006
i73967,0.9998909,0.15362865
i16653,0.07306434,0.053722903
i55974,0.35463467,0.053722903
i12487,0.06281352,0.053722903
i28800,0.13904035,0.15362865
i64570,0.8323882,0.15362865
i52809,0.3505998,0.053722903
i55385,0.35387132,0.053722903
i26105,0.1346783,0.15362865
i7019,0.05550709,0.053722903
i21308,0.12780806,0.15362865
i27727,0.13685933,0.15362865
i7940,0.056706652,0.053722903
i50229,0.34732825,0.053722903
i118,0.00697928,0.10273327
i52341,0.3499455,0.053722903
i28927,0.1391494,0.15362865
i61065,0.66412216,0.15362865
i72579,0.99727374,0.15362865
i47721,0.34427482,0.053722903
i67234,0.88691384,0.15362865
i16924,0.0733915,0.053722903
i18712,0.12453653,0.15362865
i46904,0.3434024,0.053722903
i42784,0.31330425,0.40245053
i24332,0.13227917,0.15362865
i37648,0.15637949,0.15362865
i18931,0.12475464,0.15362865
i22236,0.12944384,0.15362865
i18877,0.12475464,0.15362865
i41095,0.22562705,0.15362865
i63062,0.8291167,0.15362865
i11052,0.060741547,0.053722903
i628,0.03565976,0.053722903
i73017,0.9981461,0.15362865
i60019,0.5837514,0.9726673
i5996,0.049400218,0.053722903
i44273,0.3423119,0.053722903
i61923,0.7400218,0.40245053
i50762,0.34798256,0.053722903
i64053,0.8311887,0.15362865
