node_id,0,1
65539,0.99520177,0.15362865
65550,0.34351146,0.053722903
65557,0.3427481,0.053722903
32796,0.34492913,0.053722903
36,0.34852782,0.053722903
32808,0.07273719,0.053722903
45,0.12769902,0.15362865
49,0.34950927,0.053722903
32818,0.35070884,0.053722903
65588,0.88974917,0.15362865
65589,0.058669575,0.053722903
32829,0.14525627,0.15362865
65598,0.3472192,0.053722903
32832,0.14918211,0.15362865
65597,0.3431843,0.053722903
66,0.13118866,0.15362865
32833,0.35463467,0.053722903
65631,0.15321702,0.15362865
65633,0.059541985,0.053722903
65635,0.0738277,0.053722903
100,0.3436205,0.053722903
32884,0.5768811,0.70216775
120,0.1266085,0.15362865
32888,0.1353326,0.15362865
134,0.29912758,0.70216775
143,0.057033807,0.053722903
65681,0.3434024,0.053722903
65682,0.34252998,0.053722903
32926,0.20294438,0.15362865
32935,0.057033807,0.053722903
32939,0.056706652,0.053722903
32941,0.059760086,0.053722903
65711,0.34591058,0.053722903
65716,0.34841874,0.053722903
205,0.03827699,0.053722903
207,0.13609597,0.15362865
208,0.12606324,0.15362865
215,0.1514722,0.15362865
65754,0.13456924,0.15362865
225,0.15267175,0.15362865
232,0.15387131,0.15362865
33005,0.048200656,0.053722903
65774,0.34285715,0.053722903
33009,0.14580153,0.15362865
65777,0.15299891,0.15362865
65784,0.13413304,0.15362865
65785,0.13162486,0.15362865
250,0.3423119,0.053722903
33025,0.05550709,0.053722903
65796,0.34351146,0.053722903
33033,0.34351146,0.053722903
33037,0.15016358,0.15362865
33040,0.88974917,0.15362865
33046,0.06553981,0.053722903
33048,0.34329334,0.053722903
65816,0.8895311,0.15362865
33053,0.3427481,0.053722903
33054,0.14525627,0.15362865
65825,0.35365322,0.053722903
65837,0.3478735,0.053722903
65841,0.35223556,0.053722903
33080,0.34220284,0.053722903
320,0.13238822,0.15362865
33095,0.8892039,0.15362865
33097,0.15332606,0.15362865
65868,0.46619412,0.77568334
331,0.1308615,0.15362865
33105,0.20305343,0.15362865
65874,0.06390403,0.053722903
65876,0.0738277,0.053722903
33110,0.047328245,0.053722903
344,0.34263903,0.053722903
360,0.34263903,0.053722903
33136,0.15038168,0.15362865
65909,0.12606324,0.15362865
65914,0.9929117,0.15362865
65918,0.15637949,0.15362865
382,0.8895311,0.15362865
65921,0.14874591,0.15362865
33159,0.8895311,0.15362865
33163,0.35038167,0.053722903
398,0.12442748,0.15362865
65938,0.057470012,0.053722903
405,0.12715377,0.15362865
65942,0.3478735,0.053722903
65955,0.14940022,0.15362865
65960,0.12464558,0.15362865
431,0.15005453,0.15362865
65968,0.12933479,0.15362865
33202,0.3402399,0.053722903
437,0.14918211,0.15362865
65974,0.3480916,0.053722903
65990,0.13609597,0.15362865
65994,0.34252998,0.053722903
65997,0.34307525,0.053722903
33233,0.20294438,0.15362865
466,0.13162486,0.15362865
66005,0.14918211,0.15362865
66013,0.889422,0.15362865
66043,0.07251909,0.053722903
510,0.15038168,0.15362865
33284,0.15005453,0.15362865
66060,0.3436205,0.053722903
555,0.2091603,0.83506125
33330,0.35179934,0.053722903
585,0.13238822,0.15362865
33362,0.049182117,0.053722903
597,0.038713194,0.053722903
66136,0.34220284,0.053722903
66137,0.3427481,0.053722903
33372,0.13413304,0.15362865
33376,0.06444929,0.053722903
66144,0.3423119,0.053722903
33380,0.12497274,0.15362865
623,0.055398036,0.053722903
33395,0.036750272,0.053722903
33411,0.34220284,0.053722903
66183,0.13162486,0.15362865
654,0.34285715,0.053722903
33423,0.061068702,0.053722903
33443,0.13238822,0.15362865
66218,0.34689203,0.053722903
33460,0.99585605,0.15362865
698,0.15332606,0.15362865
33468,0.34427482,0.053722903
701,0.037077427,0.053722903
33493,0.14711013,0.15362865
33496,0.1308615,0.15362865
33500,0.15310796,0.15362865
66268,0.9949836,0.15362865
66271,0.15310796,0.15362865
66280,0.34329334,0.053722903
751,0.8329335,0.15362865
752,0.15136313,0.15362865
33526,0.35201746,0.053722903
760,0.3429662,0.053722903
66298,0.93053436,0.7540057
764,0.34351146,0.053722903
66302,0.15387131,0.15362865
33534,0.3431843,0.053722903
33545,0.51952016,0.34213006
33549,0.12944384,0.15362865
784,0.13238822,0.15362865
787,0.34263903,0.053722903
66328,0.15125409,0.15362865
66331,0.03653217,0.053722903
33563,0.34885496,0.053722903
66335,0.057033807,0.053722903
33570,0.03653217,0.053722903
66339,0.03653217,0.053722903
33575,0.3474373,0.053722903
33581,0.34307525,0.053722903
66351,0.8331516,0.15362865
66354,0.15310796,0.15362865
66357,0.059651036,0.053722903
33589,0.9998909,0.15362865
66362,0.3427481,0.053722903
66368,0.9949836,0.15362865
832,0.15038168,0.15362865
33606,0.28004363,0.34213006
66376,0.34329334,0.053722903
33620,0.15441658,0.15362865
860,0.13587786,0.15362865
33641,0.3427481,0.053722903
66415,0.15321702,0.15362865
33652,0.070774265,0.053722903
33666,0.99967283,0.15362865
33670,0.1391494,0.15362865
66443,0.34918213,0.053722903
33679,0.3514722,0.053722903
33687,0.10261723,0.5664467
66463,0.15714286,0.15362865
927,0.15016358,0.15362865
33697,0.059651036,0.053722903
66474,0.8331516,0.15362865
